crime,subcrime,year,arrest,total
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2011,False,53
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2011,True,92
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2012,False,39
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2012,True,89
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2013,False,38
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2013,True,77
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2014,False,22
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2014,True,97
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2015,False,37
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2015,True,69
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2016,False,28
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2016,True,62
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2017,False,45
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2017,True,66
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2018,False,43
PUBLIC PEACE VIOLATION,OTHER VIOLATION,2018,True,50
PUBLIC PEACE VIOLATION,PEEPING TOM,2008,False,78
PUBLIC PEACE VIOLATION,PEEPING TOM,2008,True,28
PUBLIC PEACE VIOLATION,PEEPING TOM,2009,False,64
PUBLIC PEACE VIOLATION,PEEPING TOM,2009,True,12
PUBLIC PEACE VIOLATION,PEEPING TOM,2010,False,85
PUBLIC PEACE VIOLATION,PEEPING TOM,2010,True,24
PUBLIC PEACE VIOLATION,PEEPING TOM,2011,False,38
PUBLIC PEACE VIOLATION,PEEPING TOM,2011,True,12
PUBLIC PEACE VIOLATION,PEEPING TOM,2012,False,41
PUBLIC PEACE VIOLATION,PEEPING TOM,2012,True,7
PUBLIC PEACE VIOLATION,PEEPING TOM,2013,False,26
PUBLIC PEACE VIOLATION,PEEPING TOM,2013,True,8
PUBLIC PEACE VIOLATION,PEEPING TOM,2014,False,25
PUBLIC PEACE VIOLATION,PEEPING TOM,2014,True,17
PUBLIC PEACE VIOLATION,PEEPING TOM,2015,False,31
PUBLIC PEACE VIOLATION,PEEPING TOM,2015,True,10
PUBLIC PEACE VIOLATION,PEEPING TOM,2016,False,36
PUBLIC PEACE VIOLATION,PEEPING TOM,2016,True,4
PUBLIC PEACE VIOLATION,PEEPING TOM,2017,False,38
PUBLIC PEACE VIOLATION,PEEPING TOM,2017,True,6
PUBLIC PEACE VIOLATION,PEEPING TOM,2018,False,42
PUBLIC PEACE VIOLATION,PEEPING TOM,2018,True,4
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2008,False,2
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2008,True,2
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2009,False,2
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2009,True,2
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2010,False,16
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2010,True,2
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2011,False,3
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2011,True,4
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2012,False,2
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2012,True,3
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2013,False,2
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2013,True,3
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2014,False,3
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2014,True,6
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2015,False,14
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2015,True,6
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2016,False,8
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2016,True,11
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2017,False,3
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2017,True,6
PUBLIC PEACE VIOLATION,PUBLIC DEMONSTRATION,2018,False,4
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2008,False,722
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2008,True,2814
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2009,False,466
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2009,True,3763
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2010,False,764
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2010,True,4132
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2011,False,231
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2011,True,2050
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2012,False,314
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2012,True,1947
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2013,False,353
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2013,True,2006
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2014,False,219
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2014,True,2056
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2015,False,195
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2015,True,1670
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2016,False,166
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2016,True,967
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2017,False,146
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2017,True,886
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2018,False,138
PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,2018,True,651
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2008,True,2
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2009,True,6
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2010,False,8
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2010,True,6
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2011,True,2
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2012,True,6
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2013,True,5
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2015,False,1
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2015,True,1
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2016,False,1
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2016,True,1
PUBLIC PEACE VIOLATION,SELL/ADVERTISE FIREWORKS,2017,True,2
ROBBERY,AGGRAVATED,2008,False,1460
ROBBERY,AGGRAVATED,2008,True,328
ROBBERY,AGGRAVATED,2009,False,1423
ROBBERY,AGGRAVATED,2009,True,256
ROBBERY,AGGRAVATED,2010,False,1129
ROBBERY,AGGRAVATED,2010,True,194
ROBBERY,AGGRAVATED,2011,False,617
ROBBERY,AGGRAVATED,2011,True,97
ROBBERY,AGGRAVATED,2012,False,609
ROBBERY,AGGRAVATED,2012,True,97
ROBBERY,AGGRAVATED,2013,False,566
ROBBERY,AGGRAVATED,2013,True,123
ROBBERY,AGGRAVATED,2014,False,477
ROBBERY,AGGRAVATED,2014,True,97
ROBBERY,AGGRAVATED,2015,False,426
ROBBERY,AGGRAVATED,2015,True,84
ROBBERY,AGGRAVATED,2016,False,589
ROBBERY,AGGRAVATED,2016,True,78
ROBBERY,AGGRAVATED,2017,False,639
ROBBERY,AGGRAVATED,2017,True,95
ROBBERY,AGGRAVATED,2018,False,479
ROBBERY,AGGRAVATED,2018,True,57
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2008,False,926
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2008,True,98
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2009,False,768
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2009,True,116
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2010,False,552
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2010,True,67
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2011,False,285
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2011,True,32
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2012,False,278
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2012,True,34
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2013,False,171
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2013,True,30
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2014,False,160
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2014,True,19
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2015,False,173
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2015,True,16
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2016,False,365
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2016,True,20
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2017,False,514
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2017,True,49
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2018,False,383
ROBBERY,AGGRAVATED VEHICULAR HIJACKING,2018,True,38
ROBBERY,ARMED: HANDGUN,2008,False,11418
ROBBERY,ARMED: HANDGUN,2008,True,818
ROBBERY,ARMED: HANDGUN,2009,False,11052
ROBBERY,ARMED: HANDGUN,2009,True,779
ROBBERY,ARMED: HANDGUN,2010,False,8431
ROBBERY,ARMED: HANDGUN,2010,True,560
ROBBERY,ARMED: HANDGUN,2011,False,4564
ROBBERY,ARMED: HANDGUN,2011,True,298
ROBBERY,ARMED: HANDGUN,2012,False,4511
ROBBERY,ARMED: HANDGUN,2012,True,372
ROBBERY,ARMED: HANDGUN,2013,False,3774
ROBBERY,ARMED: HANDGUN,2013,True,254
ROBBERY,ARMED: HANDGUN,2014,False,3198
ROBBERY,ARMED: HANDGUN,2014,True,219
ROBBERY,ARMED: HANDGUN,2015,False,3491
ROBBERY,ARMED: HANDGUN,2015,True,217
ROBBERY,ARMED: HANDGUN,2016,False,4459
ROBBERY,ARMED: HANDGUN,2016,True,190
ROBBERY,ARMED: HANDGUN,2017,False,4319
ROBBERY,ARMED: HANDGUN,2017,True,227
ROBBERY,ARMED: HANDGUN,2018,False,3084
ROBBERY,ARMED: HANDGUN,2018,True,179
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2008,False,1364
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2008,True,154
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2009,False,1324
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2009,True,134
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2010,False,1119
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2010,True,108
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2011,False,570
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2011,True,65
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2012,False,530
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2012,True,56
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2013,False,462
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2013,True,58
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2014,False,440
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2014,True,40
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2015,False,420
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2015,True,40
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2016,False,424
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2016,True,44
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2017,False,432
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2017,True,45
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2018,False,351
ROBBERY,ARMED: OTHER DANGEROUS WEAPON,2018,True,32
ROBBERY,ARMED: OTHER FIREARM,2008,False,194
ROBBERY,ARMED: OTHER FIREARM,2008,True,26
ROBBERY,ARMED: OTHER FIREARM,2009,False,162
ROBBERY,ARMED: OTHER FIREARM,2009,True,20
ROBBERY,ARMED: OTHER FIREARM,2010,False,144
ROBBERY,ARMED: OTHER FIREARM,2010,True,10
ROBBERY,ARMED: OTHER FIREARM,2011,False,93
ROBBERY,ARMED: OTHER FIREARM,2011,True,12
ROBBERY,ARMED: OTHER FIREARM,2012,False,65
ROBBERY,ARMED: OTHER FIREARM,2012,True,18
ROBBERY,ARMED: OTHER FIREARM,2013,False,41
ROBBERY,ARMED: OTHER FIREARM,2013,True,10
ROBBERY,ARMED: OTHER FIREARM,2014,False,40
ROBBERY,ARMED: OTHER FIREARM,2014,True,6
ROBBERY,ARMED: OTHER FIREARM,2015,False,41
ROBBERY,ARMED: OTHER FIREARM,2015,True,4
ROBBERY,ARMED: OTHER FIREARM,2016,False,53
ROBBERY,ARMED: OTHER FIREARM,2016,True,7
ROBBERY,ARMED: OTHER FIREARM,2017,False,54
ROBBERY,ARMED: OTHER FIREARM,2017,True,3
ROBBERY,ARMED: OTHER FIREARM,2018,False,29
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2008,False,1350
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2008,True,138
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2009,False,1114
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2009,True,146
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2010,False,1006
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2010,True,96
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2011,False,480
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2011,True,60
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2012,False,480
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2012,True,57
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2013,False,462
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2013,True,47
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2014,False,318
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2014,True,35
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2015,False,351
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2015,True,62
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2016,False,434
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2016,True,41
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2017,False,449
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2017,True,73
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2018,False,395
ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,2018,True,52
ROBBERY,ATTEMPT: AGGRAVATED,2008,False,134
ROBBERY,ATTEMPT: AGGRAVATED,2008,True,46
ROBBERY,ATTEMPT: AGGRAVATED,2009,False,116
ROBBERY,ATTEMPT: AGGRAVATED,2009,True,42
ROBBERY,ATTEMPT: AGGRAVATED,2010,False,108
ROBBERY,ATTEMPT: AGGRAVATED,2010,True,29
ROBBERY,ATTEMPT: AGGRAVATED,2011,False,50
ROBBERY,ATTEMPT: AGGRAVATED,2011,True,18
ROBBERY,ATTEMPT: AGGRAVATED,2012,False,50
ROBBERY,ATTEMPT: AGGRAVATED,2012,True,20
ROBBERY,ATTEMPT: AGGRAVATED,2013,False,38
ROBBERY,ATTEMPT: AGGRAVATED,2013,True,16
ROBBERY,ATTEMPT: AGGRAVATED,2014,False,41
ROBBERY,ATTEMPT: AGGRAVATED,2014,True,16
ROBBERY,ATTEMPT: AGGRAVATED,2015,False,41
ROBBERY,ATTEMPT: AGGRAVATED,2015,True,13
ROBBERY,ATTEMPT: AGGRAVATED,2016,False,62
ROBBERY,ATTEMPT: AGGRAVATED,2016,True,17
ROBBERY,ATTEMPT: AGGRAVATED,2017,False,62
ROBBERY,ATTEMPT: AGGRAVATED,2017,True,18
ROBBERY,ATTEMPT: AGGRAVATED,2018,False,40
ROBBERY,ATTEMPT: AGGRAVATED,2018,True,10
ROBBERY,ATTEMPT: ARMED-HANDGUN,2008,False,916
ROBBERY,ATTEMPT: ARMED-HANDGUN,2008,True,116
ROBBERY,ATTEMPT: ARMED-HANDGUN,2009,False,1031
ROBBERY,ATTEMPT: ARMED-HANDGUN,2009,True,112
ROBBERY,ATTEMPT: ARMED-HANDGUN,2010,False,757
ROBBERY,ATTEMPT: ARMED-HANDGUN,2010,True,58
ROBBERY,ATTEMPT: ARMED-HANDGUN,2011,False,389
ROBBERY,ATTEMPT: ARMED-HANDGUN,2011,True,31
ROBBERY,ATTEMPT: ARMED-HANDGUN,2012,False,364
ROBBERY,ATTEMPT: ARMED-HANDGUN,2012,True,48
ROBBERY,ATTEMPT: ARMED-HANDGUN,2013,False,283
ROBBERY,ATTEMPT: ARMED-HANDGUN,2013,True,32
ROBBERY,ATTEMPT: ARMED-HANDGUN,2014,False,255
ROBBERY,ATTEMPT: ARMED-HANDGUN,2014,True,29
ROBBERY,ATTEMPT: ARMED-HANDGUN,2015,False,255
ROBBERY,ATTEMPT: ARMED-HANDGUN,2015,True,30
ROBBERY,ATTEMPT: ARMED-HANDGUN,2016,False,394
ROBBERY,ATTEMPT: ARMED-HANDGUN,2016,True,34
ROBBERY,ATTEMPT: ARMED-HANDGUN,2017,False,369
ROBBERY,ATTEMPT: ARMED-HANDGUN,2017,True,34
ROBBERY,ATTEMPT: ARMED-HANDGUN,2018,False,282
ROBBERY,ATTEMPT: ARMED-HANDGUN,2018,True,21
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2008,False,244
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2008,True,44
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2009,False,230
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2009,True,22
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2010,False,188
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2010,True,18
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2011,False,105
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2011,True,13
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2012,False,90
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2012,True,10
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2013,False,81
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2013,True,19
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2014,False,64
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2014,True,5
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2015,False,68
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2015,True,7
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2016,False,88
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2016,True,7
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2017,False,96
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2017,True,12
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2018,False,77
ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,2018,True,11
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2008,False,214
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2008,True,54
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2009,False,198
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2009,True,30
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2010,False,194
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2010,True,21
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2011,False,72
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2011,True,15
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2012,False,70
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2012,True,10
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2013,False,63
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2013,True,10
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2014,False,66
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2014,True,10
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2015,False,42
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2015,True,7
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2016,False,55
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2016,True,5
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2017,False,52
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2017,True,5
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2018,False,55
ROBBERY,ATTEMPT: ARMED-OTHER DANG WEAP,2018,True,3
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2008,False,24
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2008,True,12
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2009,False,42
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2009,True,8
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2010,False,24
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2011,False,12
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2011,True,1
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2012,False,14
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2012,True,2
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2013,False,12
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2013,True,3
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2014,False,7
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2014,True,1
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2015,False,6
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2015,True,2
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2016,False,14
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2017,False,11
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2017,True,2
ROBBERY,ATTEMPT: ARMED-OTHER FIREARM,2018,False,7
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2008,False,1098
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2008,True,210
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2009,False,996
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2009,True,206
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2010,False,968
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2010,True,138
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2011,False,468
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2011,True,70
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2012,False,423
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2012,True,83
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2013,False,402
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2013,True,97
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2014,False,301
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2014,True,67
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2015,False,298
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2015,True,46
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2016,False,333
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2016,True,32
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2017,False,333
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2017,True,40
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2018,False,269
ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,2018,True,31
ROBBERY,STRONGARM - NO WEAPON,2008,False,9992
ROBBERY,STRONGARM - NO WEAPON,2008,True,1260
ROBBERY,STRONGARM - NO WEAPON,2009,False,9606
ROBBERY,STRONGARM - NO WEAPON,2009,True,1178
ROBBERY,STRONGARM - NO WEAPON,2010,False,9207
ROBBERY,STRONGARM - NO WEAPON,2010,True,1252
ROBBERY,STRONGARM - NO WEAPON,2011,False,4742
ROBBERY,STRONGARM - NO WEAPON,2011,True,585
ROBBERY,STRONGARM - NO WEAPON,2012,False,4459
ROBBERY,STRONGARM - NO WEAPON,2012,True,558
ROBBERY,STRONGARM - NO WEAPON,2013,False,3984
ROBBERY,STRONGARM - NO WEAPON,2013,True,604
ROBBERY,STRONGARM - NO WEAPON,2014,False,3148
ROBBERY,STRONGARM - NO WEAPON,2014,True,470
ROBBERY,STRONGARM - NO WEAPON,2015,False,2939
ROBBERY,STRONGARM - NO WEAPON,2015,True,345
ROBBERY,STRONGARM - NO WEAPON,2016,False,3306
ROBBERY,STRONGARM - NO WEAPON,2016,True,301
ROBBERY,STRONGARM - NO WEAPON,2017,False,3280
ROBBERY,STRONGARM - NO WEAPON,2017,True,283
ROBBERY,STRONGARM - NO WEAPON,2018,False,2654
ROBBERY,STRONGARM - NO WEAPON,2018,True,208
ROBBERY,VEHICULAR HIJACKING,2008,False,496
ROBBERY,VEHICULAR HIJACKING,2008,True,46
ROBBERY,VEHICULAR HIJACKING,2009,False,526
ROBBERY,VEHICULAR HIJACKING,2009,True,54
ROBBERY,VEHICULAR HIJACKING,2010,False,415
ROBBERY,VEHICULAR HIJACKING,2010,True,39
ROBBERY,VEHICULAR HIJACKING,2011,False,212
ROBBERY,VEHICULAR HIJACKING,2011,True,24
ROBBERY,VEHICULAR HIJACKING,2012,False,158
ROBBERY,VEHICULAR HIJACKING,2012,True,17
ROBBERY,VEHICULAR HIJACKING,2013,False,121
ROBBERY,VEHICULAR HIJACKING,2013,True,22
ROBBERY,VEHICULAR HIJACKING,2014,False,100
ROBBERY,VEHICULAR HIJACKING,2014,True,18
ROBBERY,VEHICULAR HIJACKING,2015,False,126
ROBBERY,VEHICULAR HIJACKING,2015,True,20
ROBBERY,VEHICULAR HIJACKING,2016,False,231
ROBBERY,VEHICULAR HIJACKING,2016,True,28
ROBBERY,VEHICULAR HIJACKING,2017,False,350
ROBBERY,VEHICULAR HIJACKING,2017,True,24
ROBBERY,VEHICULAR HIJACKING,2018,False,249
ROBBERY,VEHICULAR HIJACKING,2018,True,28
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2008,False,488
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2008,True,146
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2009,False,368
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2009,True,110
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2010,False,300
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2010,True,83
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2011,False,166
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2011,True,57
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2012,False,154
SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,2012,True,51
